3200,21040,-2884,7553,-4862,-4674
-2260,17892,4120,2765,-2070,-534
-3884,5560,704,-4217,5077,815
-1908,10740,-1104,17545,-12604,-3798
-860,19968,3352,-2,-4190,1229
-2820,7456,-480,-12604,12647,4235
856,8644,884,17555,-9617,-1765
-996,19952,3408,230,-2376,-905
-4408,7388,-984,-17619,16293,4049
1740,14616,-8636,3385,-12645,4496
-736,18140,6696,6691,1821,-502
-1080,12584,-2640,-15634,3238,2622
352,5632,404,14176,-7057,-2761
-1244,18948,3364,6779,5493,-548
1332,16000,-320,-16018,5230,5733
-7736,16888,5324,5211,6869,-465
108,14736,-4700,5800,1134,1882
5656,19244,-5768,-16721,-4884,14872
18408,25580,17952,21196,7334,28042
10884,-7280,-5808,-2844,906,11917
11756,2644,-2324,10754,4855,-2608
16264,1948,-4860,-364,-2720,1329
16372,1964,-5072,-768,981,-302
16396,1828,-5084,-552,-866,16
16380,1804,-4672,-644,268,184
16540,1728,-4524,-647,-95,55
16492,1600,-4384,-663,-108,65
16528,1612,-4256,-616,-258,29
16532,1648,-4300,-603,-499,39
16684,1648,-4168,-601,-476,-22
16560,1588,-4472,-614,-599,-32
