-2012,30464,20340,2840,9410,-4702
-636,13364,2448,9006,-2332,8770
-3356,20408,2740,-1607,-2284,1604
-4168,8104,-320,-8980,7680,2318
724,21564,-1928,8333,-4767,-4165
-440,20500,892,847,-4490,40
-2848,8844,-52,-9163,6498,4223
-3844,10556,-4164,4226,-9902,3827
-228,15884,-1540,7505,-4688,-632
4616,17856,-4088,-16823,-9700,-5176
-10836,16320,1728,6395,4247,355
-1404,14496,964,6476,0,107
-8936,15348,-2060,-18993,-1546,-1707
-2736,16492,11912,6783,5685,-2085
-2440,15448,2204,5260,-943,4047
1012,14724,7580,-16666,9024,3106
11064,-6084,26420,18959,-8501,12444
16944,12556,-10484,12307,3847,12643
17308,4380,3396,-2139,5935,7853
14752,-696,4384,-413,842,-3234
14760,4776,3428,2238,-4356,-4837
16084,3556,-5268,-155,-1966,395
16036,3368,-5132,-756,235,27
16204,3444,-4956,-764,127,-63
16240,3552,-4568,-751,-39,-79
16264,3532,-4308,-795,348,21
