-2392,40,15716,-721,-344,-120
-2412,-388,15520,-666,-394,30
-2432,-404,15548,-647,-433,-25
-2400,-296,15912,-593,-423,-8
-2360,-256,15896,-634,-426,-5
-2424,-308,15684,-636,-298,-42
-2160,-448,15256,-767,61,1448
-2836,-740,15456,-2936,3680,-1684
-7856,4308,13952,12881,-741,5289
-2816,16036,8968,9825,1603,5157
-6768,17584,1540,9770,-176,3373
-3716,14080,-2156,-759,670,1492
-2468,16000,-1332,-382,-2168,-322
-2708,16032,-472,-746,-48,-183
-2824,16076,-140,-419,-2176,-244
-3184,15932,24,-876,275,-88
-3176,16084,-164,-388,-431,-32
-3028,15972,-228,-358,-1262,-215
-2756,15944,-400,-800,-497,-22
-3396,15804,232,-851,-204,102
,,,,,
,,,,,
 ,,,,,
