-7340,9864,396,-2468,6626,1805
-1860,16820,-2212,-11048,-17376,-3760
-920,18192,11364,1455,2886,1959
-2984,15088,1424,5303,-1936,5015
-380,17608,2488,1949,-3180,62
-1484,14356,908,-9690,4421,2091
-3100,16060,4200,-262,5298,2673
-1172,16500,28,5887,528,-1151
2576,17740,-6496,-10786,-6438,83
-4496,15224,2176,2410,10236,3145
-2272,14788,100,3625,-357,749
3624,24264,-988,-14403,-1812,-935
-3204,8536,4944,4504,2031,-1473
-1856,15524,1032,2583,2801,-811
-2684,14736,-3604,-10644,-3554,1261
-4640,9264,1184,-6591,13695,6488
16444,3680,16656,-754,-22393,32767
25824,-4452,-11516,-10044,12662,7995
16968,1804,-1952,-545,-496,29
16820,1876,-1776,-691,-185,-18
16924,1896,-1904,-611,-673,-34
17028,1992,-2364,-595,-624,41
16704,1808,-2536,-682,-693,-42
16740,1908,-2520,-861,-754,74
16852,1728,-2816,-656,46,20
16740,1796,-2632,-588,-651,2
16836,1792,-2736,-618,-416,32
16724,1836,-2792,-548,-516,63
16828,1800,-3144,-755,-8,42
16652,1796,-2900,-698,-635,55
16840,1896,-3208,-567,-551,60
16740,1796,-3312,-670,-97,-10
16780,1740,-3088,-649,-354,16
16824,1760,-3024,-629,-510,17
16796,1780,-3056,-641,-292,24
16732,1812,-2972,-620,-485,-56
16800,1832,-3220,-614,-499,-14
16672,1792,-3140,-593,-377,-35
 ,,,,,
