-2668,4480,1476,6767,1196,2398
4008,30536,-9436,10761,-10517,-10856
-316,25588,1128,-10245,-4676,1735
-3444,3708,2488,4942,-683,1100
-4504,23708,2948,8639,-3370,1989
-2636,20472,5964,-2738,-5006,-1059
-5604,5512,2320,-7917,4743,3292
-5692,9924,5684,2927,-2536,-12356
-1440,21140,4068,706,-6220,-2416
-7196,5164,2848,-6485,5332,2716
-8696,2480,-4812,9942,-3979,955
-1012,17324,3084,6133,2470,-24
-1812,12388,-56,-13756,5491,4968
-872,14896,-160,6855,-5388,-2757
-5760,19944,2376,-10623,-1185,314
-6952,17732,13308,-6961,10118,3148
-4780,12600,-492,2650,3220,4485
-2496,18284,4812,-11738,4158,-3543
-14792,16908,3492,-10402,25245,6270
-2600,14516,6640,-6602,16186,4069
-10952,10048,3868,-22797,11472,-3682
-10728,2700,18420,-10129,-2335,-2956
-3540,1684,15404,-558,-159,-210
-3744,1648,15196,-741,-376,61
-4132,1340,15504,-717,-430,33
-3996,1192,15060,-668,-490,-101
-3916,1088,15344,-655,-385,-36
-3800,1160,15200,-658,-448,136
,,,,,
 ,,,,,
