-4400,18024,12972,13001,6812,-5269
-3748,14720,128,7325,-6040,2854
1520,23828,336,-18071,228,-1080
-3736,6340,2008,-55,2060,-1697
-4516,12268,-3796,10736,-5029,-9919
-5000,19308,4620,-1114,-3070,1568
-3840,8392,-2252,-7723,9527,4933
-5604,10296,-1392,6478,307,-6694
608,17240,-460,6699,16,-166
-2216,12968,216,-10425,1323,3630
-7440,18508,5436,9352,4038,303
712,16528,3528,4587,-3265,-1898
-11900,18852,568,-17479,-1158,-2342
-2044,16664,11680,-4027,3577,4820
-2532,14804,908,5210,-1222,-323
208,23356,1372,-9571,-1811,-1948
1076,15004,6584,-3120,6227,3588
-476,4916,-6348,-4615,16630,12899
8692,-13032,10124,3345,-8782,-8928
14136,-14920,-5916,-3271,3290,20
13572,-4516,7296,12905,374,-9402
14964,5520,-17144,-3486,1902,2639
15208,2416,-7816,-558,-1003,-327
15464,2640,-7380,-577,-244,87
15176,2604,-7728,-612,-558,-4
15364,2660,-7664,-650,-103,21
15208,2576,-7720,-674,-261,-30
15340,2604,-7636,-637,-442,-16
15496,2544,-7332,-582,-294,37
,,,,,
,,,,,
 ,,,,,
