8544,14284,-1452,295,2547,299
8480,13712,-1532,2052,-3318,-601
6596,17684,1844,-13862,-298,158
13592,14120,7772,3577,9879,3176
4132,12828,1208,4627,-7421,-1062
4880,18012,-9916,-11642,12462,8243
12160,15376,8232,-2838,4729,7712
3344,14696,1216,3966,-5602,-1491
5856,19964,2880,-16448,-5363,4504
6124,6892,-15364,8574,-3565,-4067
13436,16244,-756,-2170,-2009,-3082
6568,18856,1616,6835,-4103,-6634
9104,14280,-3124,4675,-11147,-5533
10496,16416,-6808,-15398,-737,5763
4756,18956,-556,6413,-3570,-5366
10612,14188,2792,-639,-1033,-1035
-1004,9348,-420,3136,10923,4513
656,13800,-6440,2513,-11543,-3660
4,-26964,-1040,32767,-12315,-32768
32767,32767,32767,-23206,32767,32767
-13476,744,11508,-2190,-5824,-3619
-9544,-1608,9416,501,-246,-321
-11988,-952,9692,-503,361,262
-12356,-244,9864,-596,-476,65
-12148,-112,10036,-797,-539,26
-12016,-168,9620,-631,-244,10
-12216,-264,9664,-516,-165,27
-11988,-52,9496,-695,-333,-94
-12196,-144,9904,-631,-251,-1
-12132,-24,9612,-679,-290,-8
-12148,24,9568,-533,-483,-45
-12204,-188,9692,-640,-438,-5
