-4272,11860,2996,2266,-3707,-4338
-904,14944,704,5573,-1826,556
-12616,15616,2620,-14708,-1883,-2055
1316,17116,9360,4873,1569,3
-4820,14560,3088,6629,107,5867
240,17776,2144,1452,-2911,-1194
-1568,11976,12,-10570,8447,4397
-10632,20804,3032,3400,802,704
-572,16636,868,3010,606,-542
-2852,19476,-196,-11067,-1456,2923
-3428,11124,3896,-8586,6604,2759
-4104,16392,4740,346,3439,-216
1388,16492,-540,3463,-4080,-665
-1552,20336,2612,-558,-1637,-1362
-2616,15376,1328,-4898,6822,4027
-908,11444,-4512,6538,-5275,-3576
156,17892,-24,2651,-3633,-3535
-1236,15004,660,-6879,2227,2557
-2264,13420,6948,-13,7084,1936
-1288,17016,840,249,-3775,-2600
-2208,22676,1692,-7305,656,541
-5724,10980,4260,-7922,6195,2477
-7164,20456,3492,2440,-2396,641
1908,16332,196,5270,-5967,827
1980,21112,-1668,2236,-1463,177
996,20160,4940,-15356,-222,16182
5336,788,2296,26769,-3974,31500
13104,1460,5516,-5891,5130,-6485
15248,-280,4484,-224,-1938,-124
16788,992,2676,-504,-606,75
