204,18632,-600,-15926,-15565,-2946
-5212,12400,2908,7954,6004,993
1276,16108,-2148,7339,-5781,-2236
2316,16232,-2908,-12794,6168,7251
-6784,18736,3228,8425,6273,-734
-116,17844,2180,5910,1691,-656
2528,17024,-476,-11917,3381,2307
-8556,17064,4844,5842,8321,-202
-1020,14848,1824,4827,-2358,-1059
-2788,18516,1276,-15546,-13811,-4151
-684,23856,17884,-3339,7275,1223
-4132,13488,2476,5530,2703,980
-5960,15380,-4520,-18830,-5016,2535
-2848,25892,18788,3284,11658,-2342
-552,15656,1964,6106,-7114,-1374
-12476,18100,196,-16625,-1573,-2035
-3324,20108,13644,-639,6320,4399
-4192,11916,2252,3901,7125,1628
5972,12524,-16972,4924,16797,22681
25512,18964,4592,5082,1619,331
22320,-356,-3288,-1777,-982,-644
18628,4820,-2248,2278,-26766,7850
16120,3600,-3388,89,-7732,459
16568,3288,-4724,-608,-136,178
16308,3356,-3744,-534,-785,58
16372,3524,-4072,-501,-942,67
16416,3360,-4100,-645,-210,8
16348,3304,-3928,-578,-548,0
16208,3332,-4196,-612,-511,-4
16264,3312,-4136,-613,-405,10
16328,3188,-4428,-642,-332,14
16264,3212,-4152,-647,-328,-48
16452,3176,-3876,-1057,-1954,-444
