-544,21900,2256,-14412,1535,-224
-4268,4292,1632,4096,-112,-394
-5788,12404,140,5455,3200,-8512
8,18692,1412,4971,999,-544
-4384,6520,2084,-4670,3384,4343
-5224,5412,-2948,11395,-5430,-313
656,18252,3096,2471,1059,668
-5484,12152,984,-11996,2894,4217
-2748,20332,3396,1563,-3336,-219
-736,13220,-252,6898,-3564,-2083
-6060,16804,2524,-16942,-3140,-4041
-4076,32060,20196,5633,8815,-3241
-3768,13488,2288,7676,-78,710
-6308,16568,-2916,-16509,-5635,1367
-3360,6196,5060,10336,-1068,-2960
4612,24824,-1012,5939,2823,587
-176,17308,568,3218,-16,-266
-4076,12100,1084,-9707,6499,4921
-3760,14236,3504,4533,7489,4481
2960,13868,-2720,-18870,16524,16218
-17524,-6740,10708,15014,-14892,-11354
13504,-5976,-3776,1915,1048,4994
16996,-600,-3848,495,17676,1552
16012,1804,-384,-899,-4134,-446
16812,2624,-160,-677,232,67
16704,2544,308,-636,-51,51
16712,2592,112,-633,-224,137
16804,2580,32,-585,-693,-49
16832,2564,-28,-591,-611,-31
16952,2604,-88,-630,-910,-257
16768,2796,116,-604,-761,-83
16804,2636,124,-723,-724,-174
16792,2488,12,-653,-221,82
16836,2484,132,-649,-603,-71
,,,,,
 ,,,,,
