-1268,2400,1652,8432,499,1140
1704,136,-3008,-14545,1717,2605
1176,17652,12252,20169,-12652,7335
-4528,-148,-504,835,9641,2935
-11600,15868,17340,8828,6705,8545
-6016,6264,1552,-689,6064,3851
-14836,5576,10208,10164,617,3143
3728,-52,-12968,15059,-11578,8959
-18912,32767,18836,-21406,-14026,-6201
1780,20228,7272,9903,32767,3151
-13900,9232,14380,-7661,-1901,8464
8672,13644,840,7459,-12342,-3938
-1708,17412,-2132,1404,-1066,1069
-2644,16020,-1556,-378,-411,842
-4228,13764,-1320,-1263,-1547,-343
-2932,16176,-60,-1168,-285,-158
-2944,15972,-376,-894,-77,41
-2904,15860,-116,-983,-919,-158
-2896,16064,-112,-712,-440,-8
-2716,16064,-244,-704,-570,-103
-3064,15720,-316,-353,-1893,-95
-2716,16036,-416,-660,-1277,-48
-2492,16020,180,-1047,-105,169
-2316,16324,476,-763,927,-25
-2804,15940,436,-889,-199,64
-3016,15872,548,-836,-223,145
-2588,16116,636,-726,-383,-117
-3552,15752,548,-419,434,122
-2928,15564,-528,-691,674,68
-2884,15820,-348,-623,-693,-210
-3116,15940,-172,-665,-794,29
-2856,15924,352,-864,51,22
-2560,16096,288,-768,-193,-22
-2260,15980,172,-609,-1030,-187
-2652,15968,340,-433,-1133,-78
-2988,16228,244,-543,89,275
-3312,16308,284,-736,493,135
-2824,15784,156,-556,-87,128
-2800,15508,-504,-552,-498,-19
-2804,15940,-268,-573,-1332,-149
-1892,16052,-400,-688,-752,4
-2628,16120,88,-700,-351,-20
-2708,15704,-348,-538,-533,-22
-2644,15944,-168,-604,-257,76
-2336,16236,260,-906,768,180
-3052,15720,-236,-838,270,-185
-2956,15768,-320,-675,-284,26
-2716,16036,-68,-557,-724,84
-2644,15928,-248,-721,-156,104
-2956,15988,-344,-652,-415,39
-2920,16044,-116,-588,-473,35
-2700,15964,-288,-639,-378,64
-2776,16072,-132,-625,-482,-18
-2744,15964,-56,-608,-527,-30
-2716,15864,-216,-564,-376,-29
-2692,15864,-268,-556,-336,52
-2744,15904,-344,-691,-555,-118
-2816,15776,284,-440,-914,-87
-3204,15936,-500,-567,-770,-140
-3268,15544,-380,-1271,815,14
-3228,16108,96,-456,279,-148
-3096,16012,-284,-759,-697,-122
-2900,15860,296,-732,-254,157
-3084,15916,-324,-438,-356,-9
-2856,16060,-360,-826,-283,143
-2676,16036,-88,-526,-684,21
-2956,16292,-248,-3,-1114,-20
-3212,15792,184,-905,682,195
-2660,16236,-44,-468,-256,53
-2716,16096,-248,-552,-374,-1
-2772,15952,-60,-773,-539,39
-2704,15976,348,-270,-294,-56
-3356,15756,-892,-467,-1423,-219
-2468,15916,-108,-828,72,75
-3460,15984,-888,-149,132,-154
-3140,16012,-676,-645,-471,-2
-2944,15852,-76,-765,-83,-6
-3140,15920,-368,-481,-614,-96
-3012,15988,-132,-768,-1156,-61
-2556,16060,-40,-479,-766,20
-2964,15880,-236,-524,206,-67
-3004,15948,-148,-742,-843,19
-2988,15800,96,-612,-281,-27
-3032,15916,-296,-466,-719,-20
