-5580,6924,6280,7098,-4243,-2724
2852,23616,472,8596,601,7987
-804,18944,840,805,-5409,-958
-1232,12816,-140,-14462,7341,6641
-2944,10356,-3920,3793,-4180,3364
88,17936,-328,7233,-4588,-1209
3164,14928,-196,-15941,8988,9213
-6676,17060,8048,3524,1401,3201
-2240,15352,3268,4612,-2784,-1116
-976,18488,1336,-11680,3151,-250
-4556,27884,17100,-818,7579,927
-2376,13868,848,3339,-2003,5593
-948,16968,2064,949,-3880,-927
-4948,15976,2384,-8490,3681,-1022
3680,15404,2132,4063,-6473,2351
-6024,13696,1316,-1921,-850,-274
-3096,16148,616,-597,-696,-39
-2908,16012,328,-707,-525,-39
-2844,15932,-16,-659,-457,-25
-2924,15748,164,-713,-764,-41
-2512,15968,244,-704,-109,-14
-3000,15924,352,-513,-790,-23
-2384,16136,688,-599,-831,-189
-2856,15648,-44,-539,-276,130
-2696,16164,308,-609,-217,27
-2616,15872,204,-615,-424,-92
,,,,,
 ,,,,,
