-7056,6344,-6352,10428,-15230,894
-2068,17208,-192,7261,-2941,-1873
2840,17164,-2536,-13634,7713,2719
-4808,16428,2932,3805,9771,4174
-1964,15204,-1656,9508,-2806,-875
1164,17668,-2800,-16384,-12313,-2450
-5996,13088,1504,3955,10398,2313
-712,14252,-2048,6546,-5725,319
1688,18152,-2956,-16430,-13179,-4769
-2196,11252,84,-905,6009,4005
-3444,13320,-920,4990,-405,3821
-3732,19920,784,-9011,-622,768
-3048,12472,4020,-6168,7909,3088
692,6956,4264,-7347,13512,11268
32592,18408,-24100,24878,-14898,32767
10424,-11192,-264,3290,4790,10616
15696,9068,-7076,1798,-10102,1036
14284,2632,5788,-651,-3040,753
15812,3384,6316,-420,-188,708
14872,2940,6212,-407,-1847,-5
16156,3548,5460,-1288,-736,314
14152,2652,5992,-1528,153,602
15220,3416,6696,-1311,-651,-126
15156,3232,6744,-663,-368,96
15112,3172,6580,-685,-143,-34
15088,2980,6320,-554,-438,135
15220,3140,6588,-723,-140,-89
15352,3132,6212,-922,-117,161
15220,3012,6212,-676,7,-17
15384,3220,6356,-794,-274,-60
