-3008,22528,2904,4675,-103,-2120
-1344,14880,900,5911,-5220,194
-4672,14636,-1484,-15200,-6062,-1060
-2848,10528,5508,-5476,1655,4704
-3864,14780,312,5718,-1268,2346
-532,24508,176,-8775,-2779,-489
-3216,6756,1840,5620,-31,-117
-5992,6096,12,5017,-1830,-1893
276,18736,2472,1027,-5754,-964
-5632,8316,2848,-7053,3887,2781
-5504,14200,3356,-1912,4218,841
-324,15496,-144,3678,-2716,175
-4200,16568,1892,-7432,-2959,648
-9248,16376,-4276,2972,17056,45
-3332,16500,-324,-184,934,526
-2552,16076,-1164,-782,-733,-101
-2728,16060,-480,-732,-809,-12
-2236,16096,-792,-704,-467,33
-2628,15996,-792,-698,-495,-75
-2424,16028,-856,-620,-344,26
-2452,15888,-708,-644,-436,-76
-2400,16100,-652,-649,-475,-76
-2660,16120,-824,-616,-355,32
-2468,16020,-880,-629,-512,-29
-2560,16040,-628,-657,-240,19
-2648,15884,-632,-629,-457,-91
,,,,,
,,,,,
 ,,,,,
