-2348,17232,384,5474,-2124,-1324
-1040,19248,2252,-10412,-3581,328
-9540,22800,3720,3347,-2516,1373
-2728,14344,268,6031,-823,-661
-516,16404,1416,-10412,-1207,-2565
-644,12872,4168,-1771,4189,-533
-316,14812,-936,5950,-2995,-80
-3904,14196,-3968,-18273,-2856,-693
-5624,12544,2408,-1634,7721,980
1704,17992,-1108,4397,1753,-2493
-9088,16308,-2832,-14895,-2704,1643
880,18672,12200,-361,3394,3010
-5448,13200,100,5536,-3230,809
-48,22540,3164,-14208,-449,-1954
-6712,5332,2692,2467,1435,726
-7792,11792,1848,5509,-499,7346
2580,23892,476,-13813,-3700,-1135
-6624,8020,3352,-2378,3460,1256
1204,15060,-6024,7322,-4404,-4163
-328,15820,3072,4080,-1142,590
-7524,13224,500,-2789,-4951,2859
-3304,11640,1680,-10090,8246,2878
-18296,32767,-28988,-8073,-7086,25595
-12228,14836,-2860,-365,2097,1970
-7216,12560,3076,-1730,1069,196
-6192,12952,3628,-674,-250,1293
-6808,14096,4044,254,-574,219
-5800,13908,3280,-195,-435,-60
-6496,13988,2904,150,-425,-203
-4340,12544,2848,-746,-2799,-55
-4636,14468,5944,-1041,-841,1005
-5436,14900,3764,-273,876,-435
-5632,14676,3460,-228,545,-698
-5756,14612,2948,-1126,-336,-198
-5736,14360,3756,-1155,-111,61
-7740,13356,3932,-2582,-1565,-180
