-3608,23208,4960,-6677,-2745,-88
-4320,4040,1748,7736,685,779
2448,22344,-1888,8328,-2169,6187
-2412,21052,2940,-3243,-3211,331
-3380,7648,6380,10851,-258,-587
4356,25916,-796,8756,1561,3555
-6624,23092,3300,-7575,-3116,-295
-3192,5692,-152,-102,4563,-78
4676,26008,308,5697,3266,4091
-1696,21396,4356,-1819,-3338,1522
-3732,5408,236,-565,3877,1696
-5168,15860,-2296,10977,-4067,-8204
-1348,22456,2212,1003,-4220,893
-6588,32767,26172,-2856,6354,260
-3552,13972,-1176,7072,-5071,5835
1480,15180,64,4710,2997,-1300
-7072,-6880,3196,-24116,30996,13436
17096,30060,14600,-10511,27703,-4530
20400,-10752,1960,-1462,3155,3533
12892,9536,-5296,1738,-18916,-5929
16128,3544,-960,-390,-1954,455
16408,2944,-3388,-632,-290,2
16504,3028,-3344,-700,243,-56
16472,2988,-3748,-686,-145,-39
16488,3016,-3352,-601,-537,-65
16448,3080,-3776,-534,-806,74
16512,2928,-3572,-799,101,-225
16264,2948,-3796,-229,-2267,186
16352,2912,-4336,-672,-232,-60
,,,,,
 ,,,,,
