-252,15328,3200,5320,-1489,7674
-1568,20408,1700,-1056,-6776,-735
-3988,7460,1128,-7847,9843,3432
-5252,13748,700,9108,2614,-6454
-692,21600,3320,-2788,-2154,-340
-3844,6936,1080,262,4077,1004
1704,20844,-2308,5386,3981,3046
1192,18092,4004,169,-2853,-268
-2880,9748,1660,-9005,10047,2636
-4668,10408,-1280,1756,-5957,1218
408,15412,-368,7148,-3933,325
-2296,17592,1096,-12420,-13603,-3908
-2028,17532,11804,-337,4028,3519
-3356,15064,760,3269,-614,4548
-220,21224,1040,-1762,-3710,-2136
-4304,11384,1660,-10050,9617,4034
-5856,24124,7172,-154,536,-470
-740,15332,-1144,7511,-3453,1088
1472,18744,-3892,-11855,-10350,-4256
-4872,12468,7828,-5864,9605,2490
-2800,14584,2144,4416,871,2478
40,13964,1476,-2607,-1814,294
-15068,4444,17924,-18227,9970,13728
-1704,15356,-9468,-4050,32767,1071
10560,-7896,-1036,-347,375,2411
12464,-860,6304,12493,6084,-14099
15688,1828,-7744,-103,1374,710
16324,2024,-5568,-1290,357,-454
16796,1848,-4472,-518,-231,-9
16620,1620,-4168,-589,-797,-15
16548,1696,-4224,-617,-766,18
16572,1672,-4324,-653,-380,-17
16580,1744,-4404,-624,-485,-31
16504,1664,-4216,-653,-226,-40
16608,1692,-3824,-705,-46,12
,,,,,
 ,,,,,
