-3960,15460,2844,1746,1882,-938
-3508,19460,-1224,-15760,-6039,-1628
-3208,12304,5024,8249,-1945,231
324,14128,-4240,10827,-6650,-8287
-1168,16992,-56,3612,-1867,-146
4284,16700,-2520,-9383,2896,2199
-4488,14380,4020,-1098,8272,3600
4484,17728,516,4951,-3723,-507
-11448,16416,-3148,-16598,-2190,-890
-4096,16524,10564,9893,-375,-3779
6152,22856,-320,6617,-2038,6028
-3196,21584,4712,-4272,-2724,-640
-5892,7656,2576,446,4089,1956
9036,27596,-2756,4674,-8455,2798
-2356,17896,2404,208,-3067,419
-3984,12340,328,-10427,9422,1954
-10108,19576,3868,6464,3707,-709
-1152,15620,2768,5274,-3768,-1411
-3360,19812,-1032,-17209,-4211,-884
-308,19516,10180,-3987,5066,-1109
-2736,15168,2744,-9641,13756,12844
32767,11064,4800,4477,-31904,25915
12436,-2276,-520,-2151,4678,1424
18064,9436,-2680,2948,7283,-14188
15292,3452,2360,55,-284,349
16552,2760,-400,-849,94,-482
16644,2416,-312,-597,-499,-101
16848,2448,-460,-632,-362,-58
16740,2404,-164,-620,-211,-9
16716,2568,-660,-618,-556,-106
16804,2684,-612,-649,-168,8
16800,2588,-516,-653,-234,-125
16852,2680,-608,-660,-224,-108
16764,2640,-784,-616,-290,18
16840,2520,-620,-617,-356,-33
16880,2636,-652,-615,-259,3
,,,,,
 ,,,,,
