-12964,18548,-1732,-17870,1335,-1480
-1388,30200,22304,-136,7407,1288
-3564,15044,2500,7246,-215,5157
480,25132,-748,-11584,285,-62
-4084,6152,44,-1222,3723,2727
-4452,3368,-7300,10542,-8955,1571
-480,19840,1824,2958,-437,604
-4748,9064,364,-6574,6501,3755
-4132,11632,1644,971,-3223,-545
116,15720,-1120,5588,-2697,-530
-4896,14396,-908,-11503,-1387,-2041
-2344,9060,-1356,-2205,9461,5703
11972,32767,-16860,16473,13464,32767
9592,-4256,3380,2376,2557,9118
14168,7844,-160,1111,-2275,2492
18372,2840,-360,113,3450,4398
17120,2264,-496,-782,-1373,-85
16864,2184,-716,-706,-463,-122
16920,2276,-780,-456,-549,285
17120,2144,-492,-765,316,82
16608,2072,176,-1002,-23,-449
16516,2252,36,-578,-1224,-645
16460,2472,-420,-537,-445,342
,,,,,
,,,,,
 ,,,,,
