-1676,18408,4324,2372,-2054,-736
-5024,8092,2360,-8580,5321,4791
-3284,16372,724,724,2145,4664
-860,13572,1404,6520,-5585,-1732
2560,18836,-2476,-11721,-2254,3833
-3900,10048,5128,-2296,3285,3045
-4068,15328,1260,6436,-5400,222
-1864,19520,-2680,-14011,-1824,1762
-4572,15268,10740,13320,-1963,-5288
-3692,13400,1148,4594,-1087,4940
880,21480,-904,-15936,-3046,574
-4224,12724,9252,14486,-446,-4770
-2428,12944,-300,5668,88,7018
-4528,22684,4000,-10302,-7337,386
-5488,7240,2880,3771,297,2360
-5044,8084,-2424,6118,-90,-6614
-596,16636,984,3624,-4367,-1895
-1404,14084,2128,-12604,6845,-2155
-4192,16276,6356,-30,12414,7764
-7240,14320,644,-3450,19318,8396
6964,3200,-9068,-13828,13285,11169
-8812,3888,14232,-15567,1384,-1823
-6880,-468,16252,-1705,-1038,-220
-2592,1988,16232,-688,-1137,-210
-3248,2000,15232,-516,-191,649
-3564,1736,15172,-516,-503,-106
-3368,2052,15476,-616,-692,385
-3392,2088,15372,-657,-441,108
-3332,1928,15432,-599,-365,88
