-5332,14148,1056,4800,-3605,3707
-592,23824,1644,-10287,-3931,618
-3552,5996,2060,2058,2101,876
-1724,10508,-3336,9258,-2617,-5779
-2240,18220,1324,5725,-2315,-58
2400,16360,584,-12296,6919,8946
-7252,18568,4664,4326,2828,-754
-2064,14836,1776,5146,-4640,-2196
-11792,14488,124,-18746,-2437,-735
-4356,32767,24964,-2912,5730,-145
-5636,13472,1172,5837,-7133,1831
-860,21036,3872,-10649,-1104,1106
-1564,15152,8004,9542,297,-4334
3280,22004,-5676,6235,-316,-1447
-760,16056,772,3165,-1733,554
-2900,16916,-2068,-8871,-7000,-2398
-11292,19100,-2980,4881,3145,-1679
-3544,15928,864,-1743,-1045,-922
-2768,16168,-956,-681,-302,-121
-2948,15880,-872,-676,-131,132
-3248,15824,-644,-387,-1942,-135
-3240,15656,-460,-411,-2058,-101
-3524,15740,-212,-403,-1633,-84
-3020,15948,-116,-561,41,-2
-3376,15808,-264,-636,60,35
-3392,15704,-444,-617,-308,55
