-4728,-13524,496,2713,2335,11511
5504,-6540,-9120,-2045,-1231,4405
-1672,-17536,5152,-4534,-1699,-449
-684,-9728,-1704,5530,-14979,2650
1148,-8692,-11084,-5358,1419,4094
2008,-21708,5816,1405,2745,181
2260,-9192,-6128,664,-10847,3265
-8372,-16776,-5260,-3203,-814,-7575
-5056,-18452,5604,-4072,2809,674
-3824,-12952,1392,10583,-9395,2447
-1316,-13988,-10088,4617,10658,-743
-3492,-17148,4528,-5723,-4037,1150
-8624,-12788,4060,7272,5414,7125
-4816,-20112,15092,2386,-7222,1726
-1848,-13612,-912,-7174,2276,4138
-4836,-8752,5748,15985,-10782,-6336
-7640,-16552,15668,-30542,-16852,-10617
116,-16496,-20464,-13543,32767,15085
8396,-10008,-30260,-8373,8044,3704
10008,-5164,-11852,-1038,530,379
11276,-4476,-12620,-720,-271,17
10916,-4636,-12708,-662,-302,3
11200,-4712,-12900,-676,-391,47
11012,-4564,-13140,-714,-399,7
11116,-4596,-12760,-698,-1074,-6
10620,-4712,-13312,-775,-484,15
