-628,6548,364,6018,-6761,-5060
5540,15372,-12,5756,-6294,-1228
5912,17904,-2548,-13414,-4405,167
5416,20888,10724,-449,2587,429
7704,17460,40,5427,-412,8105
8068,16956,-1232,566,-2395,-2521
-3468,8644,2192,-4344,5486,4419
19288,27684,-5092,11285,-3381,-3748
5516,19136,2356,-1136,-3846,-366
-1160,9892,1048,-9744,16133,6623
-5940,5576,-4976,7737,-4365,322
3796,16640,-1272,3546,-473,-3129
5776,15056,-936,-9366,11731,6885
3912,12256,6272,1295,3604,4651
208,15056,488,4615,-2431,-454
5576,22884,688,-8363,316,1426
496,9384,6368,-1395,6000,-395
-11132,-9108,-1928,8089,-7883,1488
10848,22284,-1240,-6630,-17835,-11431
-15348,-32768,-32680,26552,32767,6179
-5900,364,9156,-2129,-6909,10369
-13612,1884,5920,-505,-721,-733
-13816,2676,5132,-823,-451,138
-14288,2688,5432,-801,-444,-10
-14476,2620,5564,-341,-309,19
-14308,2896,5324,-666,-236,206
-14256,2848,5576,-730,-315,194
-14060,2672,5312,-495,-349,302
-14304,2592,5704,-577,-297,-137
-13920,2012,5512,-317,-855,18
,,,,,
 ,,,,,
