-5736,17632,3352,676,4366,-497
-1384,16396,112,4205,1242,717
-3620,18448,-1232,-12652,-7574,-921
-2920,9476,6544,10372,-3243,-740
524,19404,1336,4920,679,6547
-980,16104,-1084,3072,-2558,-778
-3268,14424,28,-13739,8016,-165
-6092,14488,-1012,-634,4304,-1106
-1088,16308,-620,3300,-2270,-491
-1016,19908,2672,-1310,-3595,437
-4596,11688,64,-148,1761,3761
-7104,16316,5580,1798,1562,-1252
-2448,16308,280,5338,-5969,1845
-1620,21004,-808,-14016,-5699,152
-5252,7092,5824,9939,-1848,-850
-1456,12668,-2952,6881,-4880,-13161
-2472,15988,1124,5026,-1745,-1112
624,21636,-4180,-8681,-6698,-1757
-6188,19104,1880,6725,911,-834
-220,15704,1628,5824,-2323,14
-6600,13964,-1816,-16280,-5334,-1401
-3112,8948,6672,12875,-1152,-1836
1668,23036,-5596,3939,2814,-8910
-2064,18632,1336,11,-5905,34
-4920,11584,3076,-11723,7117,5346
-7004,8736,2116,-1413,-168,1769
,,,,,
,,,,,
 ,,,,,
