-3128,15888,-228,-587,-319,-19
-3136,15824,-148,-644,-286,-44
-3288,15792,-340,-631,-441,15
-3220,15792,-308,-608,-448,4
-3228,15800,-232,-676,-218,-9
-3260,15816,-360,-626,-505,-42
-3312,15644,-356,-721,-597,-99
-3320,15860,-204,-710,-882,-200
-3204,15984,-148,-758,-791,-589
-3732,15484,404,-980,-2037,-1023
-4180,16124,636,-2343,-1870,-1648
-3292,7764,-3312,-13348,-2255,2739
2052,-16672,32767,18283,32767,-3929
-7840,-18040,3312,-14689,-9253,-1497
-14860,4568,3532,17295,-16885,-500
-14084,-96,2184,-1434,-5006,-1303
-13700,624,5304,-259,-2343,-699
-14152,412,6724,-714,-273,18
-13772,348,6792,-767,-653,50
-14032,164,6584,-866,-343,89
-14016,324,6532,-639,-597,-95
-14096,268,6592,-643,-447,34
-14072,248,6620,-612,-679,-61
-13996,392,6484,-769,45,168
-14476,324,6272,-971,420,339
