-2228,16016,-240,-675,-279,2
-2060,16176,-476,-698,-288,36
-2036,15880,-336,-611,-267,21
-2092,16052,-308,-532,-321,37
-2124,16036,-352,-575,-540,-28
-1992,16044,-340,-558,-262,17
-2072,16116,-356,-673,-270,50
-1860,16224,-444,-649,-415,-88
-2004,16052,-420,-600,-318,15
-2136,16084,-444,-935,-193,-69
-2264,16028,16,-786,-309,-150
-2368,16112,352,-912,-986,-345
-2960,16332,1364,-1747,-1189,-701
-2860,15684,1796,-1367,-394,-812
-3408,15160,1912,-2213,-1022,-491
-4256,14612,2792,-2368,4715,603
-3216,2400,4408,-32768,32767,-1185
5504,-1428,32767,-8928,32767,7053
-1572,508,-4204,4514,-996,-4530
-16036,-12220,5388,6542,-18209,22297
-11312,10256,1776,-5733,1687,-6555
-14524,1556,5596,-418,-1406,-589
-14476,1392,5544,-557,-159,41
-14252,1512,5428,-668,-503,-24
-14376,1448,5364,-590,-448,57
-14596,1676,5360,-614,-337,64
-14676,1532,5084,-691,-304,-78
-14540,1456,5280,-689,-291,-5
-14488,1468,5340,-566,-362,10



 
