-2060,16032,-460,-647,-221,36
-2084,16124,-628,-577,-471,-43
-2176,15984,-572,-577,-445,-44
-2052,16020,-572,-668,-377,-2
-2216,16180,-640,-700,-422,-63
-2052,16184,-452,-669,-373,-26
-2244,16072,-536,-629,-351,-23
-2228,16184,-640,-675,-367,-27
-2012,16112,-672,-774,20,-108
-1708,16216,-620,-815,-1069,-275
-2568,15936,-352,-976,-978,-575
-2808,16020,404,-1219,-94,-913
-4080,16340,2460,-2689,-2894,-827
-1968,15604,2784,108,-278,2605
-1252,13812,2756,-1546,-1220,297
-372,14364,2660,-1779,-810,-4268
-9800,32767,31444,346,-8088,-6334
-12820,-11248,-4484,-8914,-20362,-5298
-6016,-9132,11268,15347,-4235,11531
-11196,4148,18144,-5907,-196,-3948
-14456,-1580,9700,-1382,-7733,-3434
-13036,920,7804,-2119,-1127,1188
-13148,672,8340,-695,-256,-13
-13248,324,8392,-651,-224,56
-12836,560,8624,-675,352,261
-13292,256,8264,-492,-902,-54
-13188,344,8076,-613,-573,-57
-13448,468,8068,-550,-117,20
-13120,676,8148,-479,-196,108
-13496,612,7808,-668,-451,26
-13300,608,8124,-795,-170,49
-13072,548,8316,-473,174,-1
-13496,984,7652,-619,-84,61


 
