-1280,16252,-128,-561,-558,-47
-1272,16168,-92,-581,-334,-21
-1052,16072,-312,-631,-465,-8
-1212,16076,-380,-681,-321,16
-1292,16164,-292,-705,-328,42
-1268,16236,-244,-653,-449,-44
-1108,16228,-224,-616,-669,-95
-1200,16168,-312,-718,-747,-233
-2048,15284,2688,-6616,-1017,-140
-2112,15296,3988,170,743,-872
-1932,15720,3908,-3658,4441,-683
1212,2796,1352,-21045,3235,-11388
-15364,-1388,22432,-1087,-4877,-21651
-6428,-4556,-2324,-89,-14681,5353
-9704,-1884,8648,-1054,727,1905
-14680,-80,4080,-1224,4313,1633
-15676,1176,2840,-374,-489,-118
-15188,968,3088,-726,-445,-21
-15212,868,3104,-692,-506,-24
-15228,992,3004,-633,-559,-119
-15368,1004,2904,-711,-392,-38
-15140,872,3276,-606,-335,-19
-15200,896,3112,-758,-298,39
-15148,824,3432,-787,-516,84
-15144,912,3252,-657,-407,-39
-15148,852,3544,-644,-350,27

 
