-648,16300,-300,-680,-349,28
-740,16220,-296,-737,-417,-42
-800,16300,-136,-679,-411,-19
-904,16196,-272,-604,-268,8
-840,16116,-288,-614,-455,-3
-884,16216,-252,-574,-349,0
-956,16268,-200,-609,-506,-29
-892,16368,-464,-581,-189,-9
-816,16224,-512,-628,-325,-35
-924,16132,-312,-825,-791,-160
-964,16204,-340,-814,-1044,-296
-1044,16140,-288,-874,-1027,-458
-1840,16496,960,-2167,-3361,-1065
-1696,15772,1976,-984,-1319,-1124
1264,15940,4028,-4458,7419,-187
7012,-936,21772,-24228,15987,-1357
-9844,-1748,10416,1468,24715,-8537
-18908,-3916,2168,-13166,12298,2657
-15744,624,5044,-1559,-2332,1477
-15696,308,2812,-1533,-603,94
-15136,-168,3304,-336,-178,44
-15248,280,3384,-629,-524,-81
-15044,156,3356,-648,-338,52
-14936,48,3404,-497,-167,-28
-15300,228,3244,-676,-516,40
-15468,344,3484,-578,-105,99
-15156,120,3212,-479,-289,-32

 
