-1540,16124,-392,-620,-250,100
-1500,16116,-340,-498,-405,-19
-1812,16048,-592,-699,43,32
-1532,16104,-540,-618,-289,67
-1664,16108,-60,-658,58,-44
-1772,16080,-916,-573,-571,-90
-1688,16164,-604,-527,-359,26
-1488,16204,-276,-805,-1085,-391
-1640,15920,-324,-697,-523,-1180
-3096,15484,908,-3616,-2608,-2212
-2300,15524,744,-2976,444,4060
-10544,-1512,11284,3699,-22900,-11521
-11308,5380,6496,-3558,-4122,58
-14280,1192,5540,-1100,-148,423
-14088,944,6312,-727,-619,-24
-14544,1380,5464,-561,255,66
-14552,1420,5084,-794,-440,37
-14652,1312,5212,-603,-414,-11
-14504,1332,5212,-552,-1011,3
-14540,1480,5520,-673,-145,-22
-14476,1300,5644,-628,-259,-18
-14104,1468,5576,-445,-212,116
-14580,1428,5456,-654,-588,9
-14476,1464,5580,-639,-263,-44
-14560,1468,5380,-787,-643,3
-14704,1300,5476,-705,-493,-37
-14432,1240,5796,-733,-527,5

 
