-1108,-16400,2768,-473,-447,126
-1608,-16132,3360,-865,-743,46
-1092,-16288,2864,-1402,-1132,35
-1052,-16588,2464,-700,-371,-76
-852,-16248,2816,-258,583,-194
-1220,-16348,3380,-706,809,-75
-1308,-16652,2992,-620,-936,169
-876,-16440,2904,-741,-185,-144
-1360,-16352,2956,-88,1416,-398
-176,-16028,3856,-465,1028,-897
-1656,-16380,3052,-699,213,-1749
-1988,-14804,2188,49,462,-4608
15944,-2664,-24592,11340,-31460,-12798
10336,4660,-12456,13296,3480,-5876
7940,5720,1464,581,-5698,4802
-7264,-22852,-19532,-7722,18777,2965
15168,-3204,2700,-7602,3704,2640
16376,-5824,4496,-1625,-1163,144
15044,-5616,3040,-212,418,785
15512,-5396,3724,-552,-728,-289
16732,-5228,3652,-700,-480,2
15732,-5292,3472,-830,-726,66
16388,-5080,3500,-614,-391,-48
15816,-5300,3356,-831,-107,28
16196,-5052,3448,-813,-269,247
16012,-4756,3636,-1094,-796,-316


 
