-2100,16076,-464,-569,-220,29
-2224,16192,-424,-658,-158,14
-1980,16008,-356,-648,-753,37
-1856,16172,-352,-504,-919,21
-2156,16008,-616,-673,-185,36
-2116,16020,-352,-553,-916,22
-2100,16012,-448,-599,-519,-23
-2016,16116,-740,-659,-272,21
-2064,16080,-304,-678,-571,47
-2060,16112,-332,-867,-797,-220
-2096,16112,-76,-861,-573,-313
-2756,16200,312,-1115,-1544,-644
-2812,15876,1480,-2560,-3993,-736
-2392,15848,3008,753,-3444,-2317
-16716,-3712,8212,-749,2169,494
-14296,-120,5732,-484,-156,338
-14548,-436,5596,-729,-270,53
-14464,-676,5776,-674,-400,-27
-14396,-356,5748,-609,-307,8
-14340,-520,5708,-558,-468,17
-14504,-528,5732,-642,-412,40
-14464,-460,5864,-604,-414,76
-14560,-264,5700,-591,-179,45
-14432,-512,5948,-618,-344,-30
-14388,-360,5736,-674,-364,-27
-14280,-304,5628,-726,-568,30



 
