-2652,15960,-444,-632,-722,-47
-2832,15856,-544,-660,-221,53
-2884,15860,-412,-702,-878,-82
-2792,15920,-304,-666,-228,-1
-2852,15996,-456,-635,-414,-6
-2784,15980,-460,-648,-259,-24
-2724,16004,-344,-579,-344,-16
-2692,15964,-472,-576,-625,-116
-3032,15872,-448,-841,-814,-260
-3092,15856,-20,-1149,-686,-370
-3484,15848,720,-1134,-1078,-604
-2360,15368,3396,-7929,913,2830
-3636,14420,3764,-1118,-1073,-1502
-3068,15328,3944,-1093,-1860,-2536
-1440,-10352,-9532,-7370,15286,25002
-7364,4152,-7396,23775,19247,-22459
-2260,-10264,11516,-5359,11732,3514
-12308,-1684,13772,5701,1181,7480
-13948,-1636,7748,-1004,-92,-581
-12984,-688,7516,-473,-1392,-190
-13872,-952,7920,-330,-287,120
-13464,-512,7736,-813,-311,112
-13832,-336,7684,-529,109,266
-13940,-380,7036,-668,173,96
-14344,-48,5936,-862,739,231
-14952,-384,5800,-2095,577,317
-14628,72,5252,-460,-363,-17
-14504,-92,5316,-508,-344,-42
-14652,-168,5236,-524,-266,-25
-14656,128,5164,-753,-551,0
-14596,-140,5376,-619,-972,30

 
