-2236,16092,24,-700,-364,-123
-2224,15960,-72,-796,-319,-183
-2296,16000,-100,-658,-566,-100
-2420,16000,-68,-644,-400,-83
-2424,16048,36,-598,-435,87
-2112,16072,-276,-660,-324,62
-1984,16116,-256,-661,-445,73
-2068,16120,-164,-676,-745,-127
-2024,16024,-276,-852,-813,-403
-2164,16212,288,-1400,-110,-1043
-3580,11468,1316,-2822,1876,5112
7468,6120,5092,-17386,-6899,-18420
-10212,-11456,908,22609,11711,13194
-15828,1368,9608,5842,14642,6166
-18828,-816,6692,-435,-4605,392
-15108,1020,4120,-728,429,-44
-15024,632,4420,-709,-459,-24
-14864,552,4456,-850,-335,16
-14660,768,4500,-520,-848,-16
-14780,648,4664,-754,-592,-158
-14988,856,4248,-570,-727,-39
-14636,688,4640,-843,-150,-88
-14916,572,4452,-618,-365,-2
-14840,552,4540,-603,-495,27
-14932,680,4496,-842,-277,52
-15020,664,4548,-716,-442,31
-14932,748,4548,-957,-307,215

 
