-2792,15924,-868,-478,-154,58
-2348,16024,-736,-811,-165,72
-2456,16044,-832,-591,-576,-32
-2592,16004,-896,-744,205,118
-2272,16164,-824,-621,-737,-103
-2428,16032,-816,-647,-422,-32
-2588,15840,-792,-640,-384,-23
-2752,16100,-808,-515,-1237,-157
-2680,16124,-828,-688,-959,-300
-2988,15904,-504,-775,-1476,-594
-3316,15784,-544,-654,-1461,-722
-3524,15640,144,-1137,-1187,-1311
-1724,18216,3180,-7518,5489,-357
336,32,-2456,-17881,4458,8192
-32768,-1088,5620,-1254,32767,-32768
-21304,-22960,-5852,-11461,6146,-8830
-12140,-5644,5968,20640,-9259,28231
-12520,4264,6540,-6194,-5620,-5881
-14856,128,5416,-2027,-989,-166
-14972,320,4856,-1004,-92,90
-14712,240,5176,-681,-383,-34
-14636,364,5328,-778,-382,-57
-14692,212,5368,-662,-461,-123
-14756,520,5236,-619,-182,26
-14540,256,5332,-672,-390,-44
-14676,324,5264,-658,-284,30
-14724,376,5040,-686,-455,4
-14620,232,5392,-624,-435,-55
-14620,136,5268,-676,-395,-58
-14680,200,5476,-605,-379,-45
-14628,304,5416,-596,-381,56



 
