-908,16320,-1648,-676,-291,48
-808,16240,-1588,-754,-309,-29
-864,16148,-1396,-677,-295,-79
-1012,16220,-1268,-603,-592,-98
-1012,16116,-1464,-549,-507,12
-736,16124,-1744,-562,-416,38
-816,16276,-1684,-669,-365,18
-876,16256,-1744,-584,-491,-39
-948,16384,-1480,-639,-738,-34
-1040,16304,-1584,-631,-195,-33
-668,16120,-1688,-518,-90,-81
-968,16316,-1644,-541,-1089,-99
-788,16072,-1752,-791,-532,-265
-1956,15612,-636,-2032,-3087,-77
-1328,16292,-176,-756,-1199,-205
-1872,16184,416,-929,-1708,-532
-1688,15936,260,-1451,-2153,-1230
-64,17088,-1724,982,2630,-301
-5180,6684,2264,-30487,29382,-6882
-9104,1908,-3352,-15299,8125,-15892
-3800,-11728,5612,-9170,-3026,1169
-31060,-5000,11564,-968,-17814,-11529
-14332,964,3704,-809,1096,1382
-15472,920,3620,-619,-865,-291
-14992,1000,3796,-583,-390,-26
-14944,1060,3772,-683,-193,52
-15040,1112,3688,-636,-347,-8
-15040,1124,3624,-625,-436,-57
-14988,1080,3724,-649,-465,-58
-15064,1192,3696,-651,-423,-52
-15072,984,3688,-548,-441,-31
-15112,992,3812,-652,-427,49
-14932,916,3980,-635,-547,-31
-14880,1044,3756,-750,-541,-78
-14920,876,4112,-631,-468,-43
-15020,1016,4028,-638,-350,26
-14824,1480,4200,-916,-96,132
-15268,572,3856,-1054,-731,48
-14964,828,3908,-499,-96,29
-14968,972,3812,-729,-372,23
-14880,984,3940,-629,-352,24
-15084,1000,4008,-622,-444,-14
-14696,1040,4112,-453,-55,22
-14256,-336,5136,1165,2,-229
-15680,1180,1848,2337,2392,5154
-13468,5160,-2024,-2379,644,4301



 
