-1096,16164,-968,-604,-310,15
-1184,16292,-984,-600,-360,15
-1056,16288,-1020,-700,-374,-31
-976,16260,-940,-669,-260,93
-1064,16164,-816,-680,-46,34
-904,16220,-672,-641,-344,102
-532,16216,-844,-671,-336,-44
-616,16240,-788,-560,-865,-55
-980,16276,-1048,-807,-504,-133
-1064,16180,-796,-949,-624,-289
-1304,16172,-484,-796,-1721,-563
-1968,16208,72,-1687,-704,-759
-1660,16036,1508,-985,-2015,-239
-1436,15864,2644,-1411,-337,-1112
-2760,13020,268,-101,-3111,-2350
-2896,8016,-10632,-16827,31300,-3464
-14756,9752,-164,79,28208,-13240
-8316,-8376,8528,2591,29084,4973
-10760,6092,9940,4947,1080,-4016
-12288,1156,6520,-1204,-3395,-2167
-10860,120,9872,-1238,-1902,-436
-12140,784,10108,-368,-1090,-494
-12140,492,9916,-864,-369,-87
-12388,964,9088,-734,655,286
-12392,812,9148,-477,-1253,-135
-12712,784,9788,-541,-1111,-26
-12012,844,9628,-810,190,233
-13332,1400,8156,-1375,3921,757
-14372,1180,6260,-729,616,92
-14240,1172,5832,-459,-306,3
-14072,900,6372,-498,-1777,-153

 
