-2232,16036,-388,-653,-416,-28
-2344,15880,-344,-832,-654,-18
-2232,16016,148,-709,-990,-81
-2356,15940,232,-641,-755,-31
-2344,16040,300,-716,-322,-24
-2424,15896,280,-647,-421,-43
-2344,15984,356,-623,-401,-12
-2404,16012,236,-604,-778,-178
-2320,15984,348,-726,-1246,-530
-2852,15764,936,-873,-1210,-1009
-3648,15384,2376,-4202,863,-2265
-2884,15264,264,-4367,-886,-92
-12932,-1280,32767,-2248,93,-5575
-1104,-10948,8156,-22112,2244,-11084
-32768,9832,16576,-10351,3904,2790
-13628,1820,1032,-4403,-1568,2719
-15440,1120,1264,-763,-378,-164
-15292,1508,1676,-530,-1206,-222
-15456,1208,1828,-626,-377,56
-15496,1296,1712,-639,-267,47
-15440,1252,1592,-623,-358,-1
-15448,1276,1524,-602,-372,-16
-15472,1236,1604,-703,-432,17
-15620,1328,1724,-724,-318,-76
-15472,1236,1788,-613,-492,-48
-15552,1308,1580,-673,-237,27
-15548,1380,1432,-618,-282,12
-15428,1172,1552,-536,-258,33
-15504,1296,1520,-767,-691,-92



 
