836,16508,-2228,-331,-1179,23
476,16376,-1740,-758,-253,82
580,16168,-1848,-363,1379,-177
512,16204,-2368,-478,-439,-22
556,16292,-2320,-644,-489,-59
488,16220,-2260,-603,-194,-18
480,16168,-2040,-582,-235,-12
484,16092,-2212,-648,-190,34
556,16312,-2128,-769,-380,-59
556,16340,-2116,-685,-464,-71
532,16180,-2032,-650,-623,-97
476,16080,-1968,-755,-296,-253
304,16408,-1692,-1228,-1516,-289
-416,15960,-956,-775,-1809,-702
-740,16180,72,-1882,-1097,-1417
-1532,14832,-2544,-5903,-1755,-4759
-2348,2488,25508,-15838,-4165,-22314
-12928,-10628,3100,15691,-12385,-737
-4264,-4568,6676,6621,8921,10155
-15108,2444,5340,-692,-1814,1528
-13928,824,4076,-962,-1172,343
-13788,728,7152,-566,-318,37
-13908,708,7080,-450,-497,8
-13764,876,6984,-653,-359,-90
-13840,876,7100,-676,-404,11
-14176,640,6880,-595,657,62
-14176,812,6572,-592,-755,-77
-14264,808,6444,-606,-126,-13
-13844,1024,6628,-574,-59,-26
-14364,824,6240,-890,62,85
-14540,1252,5568,-400,-541,-29



 
