-1152,16172,-884,-594,2,135
-1392,16192,-996,-633,-377,-39
-1264,16276,-940,-669,-602,124
-1452,16220,-768,-525,-409,-157
-1540,16292,-1280,-428,-227,-42
-1888,16524,-848,-547,-159,158
-1520,16232,-1324,-622,-471,13
-1416,16268,-1360,-818,-422,-111
-1536,16196,-1280,-995,-505,-220
-1492,16188,-520,-1069,-1574,-278
-2064,15992,-88,-1274,-1500,-538
-2340,15976,1712,-2890,-2017,-1089
-2468,15360,3256,-645,716,-719
-1848,15044,3136,-2088,3511,-1363
10280,21540,6564,-32768,23765,911
-31532,-24868,-17008,9139,6256,657
-15360,-4144,1544,12018,-263,10934
-13164,-1720,8256,974,-2038,-1243
-13508,-16,7340,-1606,822,472
-12916,-4,8296,-383,1126,478
-13200,236,7740,-906,172,161
-13648,-132,7132,-1226,659,395
-13748,-96,6920,-827,163,7
-14000,-132,6924,-875,-290,41
-14080,-352,6340,-1168,268,326
-14540,-428,5304,-1342,968,473
-14812,-32,4532,-858,7,35
-14744,-60,4684,-627,-470,-44
-14992,-20,4372,-717,-344,76
-14948,96,4572,-597,-486,-54
-14744,-116,4564,-606,-67,28
-14864,64,4380,-695,171,-116
-15204,20,4160,-809,-1036,58
-14896,-72,4248,-660,-629,-29
-15264,364,3704,-771,1318,110

 
