-1776,16176,-1128,-694,-218,-120
-1852,16112,-1180,-715,45,-16
-1856,16144,-888,-580,-264,54
-1700,16244,-1036,-567,-427,-43
-1696,16380,-1112,-743,-464,-5
-1636,16176,-1016,-589,-466,60
-1764,16168,-1100,-659,-784,17
-1932,16040,-876,-610,-245,-90
-1608,16176,-900,-636,-1095,-176
-2120,16228,-912,-897,-1094,-361
-2032,16132,-404,-996,-1432,-542
-2772,15816,132,-1076,-1532,-911
-1596,15368,2732,-7419,226,-635
1884,14324,2696,-6866,11123,866
-32768,9364,32767,-32521,-19199,-8730
-32768,-18464,-7896,-15819,-10865,11419
-9188,-5912,2128,22581,-6362,18637
-28584,-13612,12040,2156,4791,8674
-14208,140,6824,-1210,109,-804
-13892,508,6984,-800,-286,-52
-13888,668,7008,-728,-366,-71
-14032,508,7016,-654,-360,36
-14020,280,6868,-477,-350,-4
-14052,428,6568,-597,-352,31
-14096,524,6884,-649,-409,-47
-13952,340,6756,-658,-435,14
-13888,456,6948,-698,-389,31
-13924,368,6968,-680,-624,-52
-13996,348,7432,-790,-550,-86
-13688,288,7328,-636,-630,-30
-13768,508,7260,-621,-318,3


 
